date,time,temperature
6/6/18,5:04:11,26
6/6/18,5:05:12,25.937
6/6/18,5:06:13,26
6/6/18,5:07:14,26.062
6/6/18,5:08:15,25.937
6/6/18,5:09:16,25.937
6/6/18,5:10:17,26
6/6/18,5:11:18,26
6/6/18,5:12:19,26
6/6/18,5:13:20,26
6/6/18,5:14:21,26
6/6/18,5:15:21,26
6/6/18,5:16:22,26.062
6/6/18,5:17:23,25.937
6/6/18,5:18:24,25.687
6/6/18,5:19:25,25.687
6/6/18,5:20:26,25.5
6/6/18,5:21:27,25.375
6/6/18,5:22:28,25.312
6/6/18,5:23:29,25.187
6/6/18,5:24:30,25.125
6/6/18,5:25:31,25.187
6/6/18,5:26:32,25.125
6/6/18,5:27:33,25.125
6/6/18,5:28:34,25.125
6/6/18,5:29:35,25.125
6/6/18,5:30:36,25.125
6/6/18,5:31:37,25.25
6/6/18,5:32:38,25.187
6/6/18,5:33:39,25.312
6/6/18,5:34:40,25.25
6/6/18,5:35:41,25.187
6/6/18,5:36:41,25.25
6/6/18,5:37:42,25.25
6/6/18,5:38:43,25.25
6/6/18,5:39:44,25.187
6/6/18,5:40:45,25.25
6/6/18,5:41:46,25.312
6/6/18,5:42:47,25.312
6/6/18,5:43:48,25.25
6/6/18,5:44:49,25.25
6/6/18,5:45:50,25.312
6/6/18,5:46:51,25.375
6/6/18,5:47:52,25.375
6/6/18,5:48:53,25.437
6/6/18,5:49:54,25.437
6/6/18,5:50:55,25.437
6/6/18,5:51:56,25.562
6/6/18,5:52:57,25.5
6/6/18,5:53:58,25.562
6/6/18,5:54:59,25.625
6/6/18,5:56:00,25.625
6/6/18,5:57:01,25.625
6/6/18,5:58:01,25.625
6/6/18,5:59:02,25.625
6/6/18,6:00:03,25.625
6/6/18,6:01:04,25.687
6/6/18,6:02:05,25.687
6/6/18,6:03:06,25.687
6/6/18,6:04:07,25.687
6/6/18,6:05:08,25.812
6/6/18,6:06:09,25.687
6/6/18,6:07:10,25.75
6/6/18,6:08:11,25.687
6/6/18,6:09:12,25.75
6/6/18,6:10:13,25.812
6/6/18,6:11:14,25.75
6/6/18,6:12:15,25.812
6/6/18,6:13:16,25.75
6/6/18,6:14:17,25.812
6/6/18,6:15:18,25.812
6/6/18,6:16:19,25.875
6/6/18,6:17:20,25.812
6/6/18,6:18:21,25.812
6/6/18,6:19:21,25.812
6/6/18,6:20:22,25.812
6/6/18,6:21:23,25.812
6/6/18,6:22:24,25.812
6/6/18,6:23:25,25.75
6/6/18,6:24:26,25.812
6/6/18,6:25:27,25.875
6/6/18,6:26:28,25.875
6/6/18,6:27:29,25.812
6/6/18,6:28:30,25.875
6/6/18,6:29:31,25.875
6/6/18,6:30:32,25.812
6/6/18,6:31:33,25.875
6/6/18,6:32:34,25.812
6/6/18,6:33:35,25.875
6/6/18,6:34:36,25.875
6/6/18,6:35:37,25.812
6/6/18,6:36:38,25.812
6/6/18,6:37:39,25.875
6/6/18,6:38:40,25.812
6/6/18,6:39:41,25.875
6/6/18,6:40:41,25.937
6/6/18,6:41:42,25.812
6/6/18,6:42:43,25.875
6/6/18,6:43:44,25.812
6/6/18,6:44:45,25.812
6/6/18,6:45:46,25.812
6/6/18,6:46:47,25.875
6/6/18,6:47:48,25.875
6/6/18,6:48:49,25.812
6/6/18,6:49:50,25.875
6/6/18,6:50:51,25.875
6/6/18,6:51:52,25.875
6/6/18,6:52:53,25.812
6/6/18,6:53:54,25.812
6/6/18,6:54:55,25.812
6/6/18,6:55:56,25.812
6/6/18,6:56:57,25.875
6/6/18,6:57:58,25.875
6/6/18,6:58:59,25.812
6/6/18,7:00:00,25.875
6/6/18,7:01:00,25.875
6/6/18,7:02:01,25.812
6/6/18,7:03:02,25.812
6/6/18,7:04:03,25.812
6/6/18,7:05:04,25.875
6/6/18,7:06:05,25.812
6/6/18,7:07:06,25.812
6/6/18,7:08:07,25.812
6/6/18,7:09:08,25.875
6/6/18,7:10:09,25.875
6/6/18,7:11:10,25.875
6/6/18,7:12:11,25.812
6/6/18,7:13:12,25.875
6/6/18,7:14:13,25.875
6/6/18,7:15:14,25.875
6/6/18,7:16:15,25.875
6/6/18,7:17:16,25.875
6/6/18,7:18:17,25.937
6/6/18,7:19:18,25.937
6/6/18,7:20:19,25.875
6/6/18,7:21:20,25.875
6/6/18,7:22:21,25.937
6/6/18,7:23:21,25.875
6/6/18,7:24:22,25.875
6/6/18,7:25:23,25.937
6/6/18,7:26:24,25.937
6/6/18,7:27:25,25.937
6/6/18,7:28:26,25.875
6/6/18,7:29:27,25.875
6/6/18,7:30:28,25.937
6/6/18,7:31:29,25.875
6/6/18,7:32:30,25.812
6/6/18,7:33:31,25.812
6/6/18,7:34:32,25.875
6/6/18,7:35:33,25.812
6/6/18,7:36:34,25.875
6/6/18,7:37:35,25.875
6/6/18,7:38:36,25.875
6/6/18,7:39:37,25.875
6/6/18,7:40:38,25.812
6/6/18,7:41:39,25.875
6/6/18,7:42:40,25.875
6/6/18,7:43:41,25.812
6/6/18,7:44:42,25.812
6/6/18,7:45:43,25.812
6/6/18,7:46:43,25.812
6/6/18,7:47:44,25.875
6/6/18,7:48:45,25.812
6/6/18,7:49:46,25.812
6/6/18,7:50:47,25.812
6/6/18,7:51:48,25.812
6/6/18,7:52:49,25.812
6/6/18,7:53:50,25.875
6/6/18,7:54:51,25.812
6/6/18,7:55:52,25.875
6/6/18,7:56:53,25.875
6/6/18,7:57:54,25.812
6/6/18,7:58:55,25.812
6/6/18,7:59:56,25.812
6/6/18,8:00:57,25.812
6/6/18,8:01:58,25.812
6/6/18,8:02:59,25.875
6/6/18,8:04:00,25.875
6/6/18,8:05:01,25.812
6/6/18,8:06:02,25.812
6/6/18,8:07:03,25.875
6/6/18,8:08:03,25.812
6/6/18,8:09:04,25.812
6/6/18,8:10:05,25.812
6/6/18,8:11:06,25.812
6/6/18,8:12:07,25.812
6/6/18,8:13:08,25.812
6/6/18,8:14:09,25.812
6/6/18,8:15:10,25.875
6/6/18,8:16:11,25.812
6/6/18,8:17:12,25.75
6/6/18,8:18:13,25.875
6/6/18,8:19:14,25.812
6/6/18,8:20:15,25.812
6/6/18,8:21:16,25.75
6/6/18,8:22:17,25.812
6/6/18,8:23:18,25.75
6/6/18,8:24:19,25.75
6/6/18,8:25:20,25.812
6/6/18,8:26:21,25.875
6/6/18,8:27:22,25.875
6/6/18,8:28:23,25.812
6/6/18,8:29:23,25.812
6/6/18,8:30:24,25.812
6/6/18,8:31:25,25.812
6/6/18,8:32:26,25.812
6/6/18,8:33:27,25.812
6/6/18,8:34:28,25.875
6/6/18,8:35:29,25.812
6/6/18,8:36:30,25.875
6/6/18,8:37:31,25.875
6/6/18,8:38:32,25.812
6/6/18,8:39:33,25.812
6/6/18,8:40:34,25.812
6/6/18,8:41:35,25.812
6/6/18,8:42:36,25.812
6/6/18,8:43:37,25.75
6/6/18,8:44:38,25.812
6/6/18,8:45:39,25.812
6/6/18,8:46:40,25.812
6/6/18,8:47:41,25.812
6/6/18,8:48:42,25.75
6/6/18,8:49:43,25.812
6/6/18,8:50:43,25.812
6/6/18,8:51:44,25.875
6/6/18,8:52:45,25.75
6/6/18,8:53:46,25.75
6/6/18,8:54:47,25.75
6/6/18,8:55:48,25.75
6/6/18,8:56:49,25.75
6/6/18,8:57:50,25.687
6/6/18,8:58:51,25.812
6/6/18,8:59:52,25.75
6/6/18,9:00:53,25.75
6/6/18,9:01:54,25.812
6/6/18,9:02:55,25.687
6/6/18,9:03:56,25.687
6/6/18,9:04:57,25.562
6/6/18,9:05:58,25.625
6/6/18,9:06:59,25.625
6/6/18,9:08:00,25.625
6/6/18,9:09:01,25.625
6/6/18,9:10:02,25.687
6/6/18,9:11:03,25.687
6/6/18,9:12:03,25.687
6/6/18,9:13:04,25.687
6/6/18,9:14:05,25.687
6/6/18,9:15:06,25.687
6/6/18,9:16:07,25.812
6/6/18,9:17:08,25.75
6/6/18,9:18:09,25.75
6/6/18,9:19:10,25.75
6/6/18,9:20:11,25.812
6/6/18,9:21:12,25.687
6/6/18,9:22:13,25.687
6/6/18,9:23:14,25.687
6/6/18,9:24:15,25.687
6/6/18,9:25:16,25.75
6/6/18,9:26:17,25.75
6/6/18,9:27:18,25.75
6/6/18,9:28:19,25.687
6/6/18,9:29:20,25.687
6/6/18,9:30:20,25.75
6/6/18,9:31:21,25.75
6/6/18,9:32:22,25.75
6/6/18,9:33:23,25.687
6/6/18,9:34:24,25.75
6/6/18,9:35:25,25.75
6/6/18,9:36:26,25.687
6/6/18,9:37:27,25.625
6/6/18,9:38:28,25.687
6/6/18,9:39:29,25.687
6/6/18,9:40:30,25.625
6/6/18,9:41:31,25.687
6/6/18,9:42:32,25.687
6/6/18,9:43:33,25.687
6/6/18,9:44:34,25.625
6/6/18,9:45:35,25.687
6/6/18,9:46:36,25.687
6/6/18,9:47:37,25.625
6/6/18,9:48:38,25.625
6/6/18,9:49:39,25.625
6/6/18,9:50:40,25.562
6/6/18,9:51:40,25.562
6/6/18,9:52:41,25.687
6/6/18,9:53:42,25.687
6/6/18,9:54:43,25.687
6/6/18,9:55:44,25.625
6/6/18,9:56:45,25.625
6/6/18,9:57:46,25.687
6/6/18,9:58:47,25.687
6/6/18,9:59:48,25.562
6/6/18,10:00:49,25.625
6/6/18,10:01:50,25.562
6/6/18,10:02:51,25.625
6/6/18,10:03:52,25.625
6/6/18,10:04:53,25.625
6/6/18,10:05:54,25.625
6/6/18,10:06:55,25.562
6/6/18,10:07:56,25.625
6/6/18,10:08:57,25.562
6/6/18,10:09:58,25.625
6/6/18,10:10:59,25.562
6/6/18,10:12:00,25.562
6/6/18,10:13:01,25.562
6/6/18,10:14:01,25.625
6/6/18,10:15:02,25.625
6/6/18,10:16:03,25.562
6/6/18,10:17:04,25.625
6/6/18,10:18:05,25.562
6/6/18,10:19:06,25.625
6/6/18,10:20:07,25.562
6/6/18,10:21:08,25.625
6/6/18,10:22:09,25.625
6/6/18,10:23:10,25.562
6/6/18,10:24:11,25.625
6/6/18,10:25:12,25.625
6/6/18,10:26:13,25.562
6/6/18,10:27:14,25.625
6/6/18,10:28:15,25.625
6/6/18,10:29:16,25.625
6/6/18,10:30:17,25.687
6/6/18,10:31:18,25.625
6/6/18,10:32:19,25.625
6/6/18,10:33:20,25.562
6/6/18,10:34:21,25.562
6/6/18,10:35:22,25.562
6/6/18,10:36:22,25.625
6/6/18,10:37:23,25.562
6/6/18,10:38:24,25.562
6/6/18,10:39:25,25.625
6/6/18,10:40:26,25.625
6/6/18,10:41:27,25.562
6/6/18,10:42:28,25.562
6/6/18,10:43:29,25.562
6/6/18,10:44:30,25.625
6/6/18,10:45:31,25.625
6/6/18,10:46:32,25.687
6/6/18,10:47:33,25.687
6/6/18,10:48:34,25.625
6/6/18,10:49:35,25.625
6/6/18,10:50:36,25.687
6/6/18,10:51:37,25.562
6/6/18,10:52:38,25.562
6/6/18,10:53:39,25.562
6/6/18,10:54:40,25.625
6/6/18,10:55:41,25.562
6/6/18,10:56:42,25.625
6/6/18,10:57:43,25.687
6/6/18,10:58:43,25.687
6/6/18,10:59:44,25.562
6/6/18,11:00:45,25.625
6/6/18,11:01:46,25.562
6/6/18,11:02:47,25.625
6/6/18,11:03:48,25.625
6/6/18,11:04:49,25.625
6/6/18,11:05:50,25.625
6/6/18,11:06:51,25.625
6/6/18,11:07:52,25.625
6/6/18,11:08:53,25.625
6/6/18,11:09:54,25.625
6/6/18,11:10:55,25.625
6/6/18,11:11:56,25.625
6/6/18,11:12:57,25.562
6/6/18,11:13:58,25.625
6/6/18,11:14:59,25.625
6/6/18,11:16:00,25.625
6/6/18,11:17:01,25.625
6/6/18,11:18:02,25.562
6/6/18,11:19:03,25.625
6/6/18,11:20:03,25.625
6/6/18,11:21:04,25.625
6/6/18,11:22:05,25.562
6/6/18,11:23:06,25.625
6/6/18,11:24:07,25.687
6/6/18,11:25:08,25.562
6/6/18,11:26:09,25.625
6/6/18,11:27:10,25.625
6/6/18,11:28:11,25.625
6/6/18,11:29:12,25.625
6/6/18,11:30:13,25.625
6/6/18,11:31:14,25.625
6/6/18,11:17:05,21.187
6/6/18,11:18:06,21.187
6/6/18,11:19:07,21.25
6/6/18,11:20:08,21.25
6/6/18,11:21:09,21.312
6/6/18,11:22:10,21.312
6/6/18,11:23:11,21.375
6/6/18,11:24:11,21.437
6/6/18,11:25:12,21.437
6/6/18,11:26:13,21.5
6/6/18,11:27:14,21.437
6/6/18,11:28:15,21.312
