2018-05-22,02:38:17,30.437
2018-05-22,02:38:23,30.187
2018-05-22,02:38:28,29.937
2018-05-22,02:38:34,29.812
2018-05-22,02:38:40,29.812
2018-05-22,02:38:46,30.625
2018-05-22,02:38:52,30.375
2018-05-22,02:38:58,30.125
2018-05-22,02:39:04,29.937
2018-05-22,02:39:10,29.875
2018-05-22,02:39:16,30.562
2018-05-22,02:39:22,30.812
2018-05-22,02:39:28,30.687
2018-05-22,02:39:34,30.937
2018-05-22,02:39:40,31.375
2018-05-22,02:39:45,31.375
2018-05-22,02:39:51,31.0
2018-05-22,02:39:57,30.75
2018-05-22,02:40:03,31.562
2018-05-22,02:40:09,31.625
2018-05-22,02:40:15,31.312
2018-05-22,02:40:21,31.062
2018-05-22,02:40:27,31.187
2018-05-22,02:40:33,30.937
2018-05-22,02:40:39,30.75
2018-05-22,02:40:45,30.562
2018-05-22,02:40:51,30.375
2018-05-22,02:40:56,31.125
2018-05-22,02:41:02,31.062
2018-05-22,02:41:08,31.25
2018-05-22,02:41:14,31.062
2018-05-22,02:41:20,30.875
2018-05-22,02:41:26,30.625
2018-05-22,02:41:32,31.125
2018-05-22,02:41:38,31.0
2018-05-22,02:41:44,30.75
2018-05-22,02:41:50,30.562
2018-05-22,02:41:56,30.375
2018-05-22,02:42:02,30.25
2018-05-22,02:42:08,30.125
2018-05-22,02:42:13,30.312
2018-05-22,02:42:19,30.687
2018-05-22,02:42:25,31.687
2018-05-22,02:42:31,31.75
2018-05-22,02:42:37,31.375
2018-05-22,02:42:43,31.062
2018-05-22,02:42:49,30.875
2018-05-22,02:42:55,30.625
2018-05-22,02:43:01,30.5
2018-05-22,02:43:07,30.375
2018-05-22,02:43:13,30.25
2018-05-22,02:43:19,30.125
2018-05-22,02:43:24,30.062
2018-05-22,02:43:30,29.937
2018-05-22,02:43:36,29.875
2018-05-22,02:43:42,29.812
2018-05-22,02:43:48,29.75
2018-05-22,02:43:54,29.687
2018-05-22,02:44:00,29.625
2018-05-22,02:44:06,29.625
2018-05-22,02:44:12,29.562
2018-05-22,02:44:18,29.5
2018-05-22,02:44:24,29.5
2018-05-22,02:44:30,29.5
2018-05-22,02:44:36,29.5
2018-05-22,02:44:41,29.437
2018-05-22,02:44:47,29.5
2018-05-22,02:44:53,29.5
2018-05-22,02:44:59,29.5
2018-05-22,02:45:05,29.437
2018-05-22,02:45:11,29.437
2018-05-22,02:45:17,29.375
2018-05-22,02:45:23,29.375
2018-05-22,02:45:29,29.375
2018-05-22,02:45:35,29.375
2018-05-22,02:45:41,29.375
2018-05-22,02:45:47,29.375
2018-05-22,02:45:52,29.375
2018-05-22,02:45:58,29.375
2018-05-22,02:46:04,29.375
2018-05-22,02:46:10,29.312
2018-05-22,02:46:16,29.312
2018-05-22,02:46:22,29.312
2018-05-22,02:46:28,29.312
2018-05-22,02:46:34,29.312
2018-05-22,02:46:40,29.312
2018-05-22,02:46:46,29.312
2018-05-22,02:46:52,29.312
2018-05-22,02:46:58,29.312
2018-05-22,02:47:04,29.312
2018-05-22,02:47:09,29.312
2018-05-22,02:47:15,29.312
2018-05-22,02:47:21,29.312
2018-05-22,02:47:27,29.312
2018-05-22,02:47:33,29.375
2018-05-22,02:47:39,29.312
2018-05-22,02:47:45,29.312
2018-05-22,02:47:51,29.25
2018-05-22,02:47:57,29.25
2018-05-22,02:48:03,29.312
2018-05-22,02:48:09,29.312
2018-05-22,02:48:15,29.312
2018-05-22,02:48:20,29.312
2018-05-22,02:48:26,29.375
2018-05-22,02:48:32,29.375
2018-05-22,02:48:38,29.375
2018-05-22,02:48:44,29.375
2018-05-22,02:48:50,29.312
2018-05-22,02:48:56,29.312
2018-05-22,02:49:02,29.312
2018-05-22,02:49:08,29.375
2018-05-22,02:49:14,29.375
2018-05-22,02:49:20,29.312
2018-05-22,02:49:26,29.312
2018-05-22,02:49:32,29.312
2018-05-22,02:49:37,29.312
2018-05-22,02:49:43,29.375
2018-05-22,02:49:49,29.437
2018-05-22,02:49:55,29.312
2018-05-22,02:50:01,29.25
2018-05-22,02:50:07,29.25
2018-05-22,02:50:13,29.25
2018-05-22,02:50:19,29.25
2018-05-22,02:50:25,29.187
2018-05-22,02:50:31,29.187
2018-05-22,02:50:37,29.187
2018-05-22,02:50:43,29.187
2018-05-22,02:50:48,29.25
2018-05-22,02:50:54,29.187
2018-05-22,02:51:00,29.187
2018-05-22,02:51:06,29.187
2018-05-22,02:51:12,29.187
2018-05-22,02:51:18,29.125
2018-05-22,02:51:24,29.125
2018-05-22,02:51:30,29.062
2018-05-22,02:51:36,29.062
2018-05-22,02:51:42,29.0
2018-05-22,02:51:48,29.0
2018-05-22,02:51:54,29.0
2018-05-22,02:52:00,29.0
2018-05-22,02:52:05,29.0
2018-05-22,02:52:11,29.0
2018-05-22,02:52:17,29.0
2018-05-22,02:52:23,29.0
2018-05-22,02:52:29,29.0
2018-05-22,02:52:35,28.937
2018-05-22,02:52:41,28.937
2018-05-22,02:52:47,28.937
2018-05-22,02:52:53,28.875
2018-05-22,02:52:59,28.875
2018-05-22,02:53:05,28.937
2018-05-22,02:53:11,28.937
2018-05-22,02:53:16,28.937
2018-05-22,02:53:22,28.937
2018-05-22,02:53:28,28.937
2018-05-22,02:53:34,28.937
2018-05-22,02:53:40,28.875
2018-05-22,02:53:46,28.875
2018-05-22,02:53:52,28.875
2018-05-22,02:53:58,28.937
2018-05-22,02:54:04,28.937
2018-05-22,02:54:10,28.937
2018-05-22,02:54:16,29.062
2018-05-22,02:54:22,29.062
2018-05-22,02:54:28,29.0
2018-05-22,02:54:33,28.875
2018-05-22,02:54:39,28.687
2018-05-22,02:54:45,28.562
2018-05-22,02:54:51,28.437
2018-05-22,02:54:57,28.437
2018-05-22,02:55:03,28.375
2018-05-22,02:55:09,28.312
2018-05-22,02:55:15,28.25
2018-05-22,02:55:21,28.187
2018-05-22,02:55:27,28.125
2018-05-22,02:55:33,28.125
2018-05-22,02:55:39,28.125
2018-05-22,02:55:44,28.125
2018-05-22,02:55:50,28.062
2018-05-22,02:55:56,28.0
2018-05-22,02:56:02,28.0
2018-05-22,02:56:08,27.937
2018-05-22,02:56:14,27.312
2018-05-22,02:56:20,27.0
2018-05-22,02:56:26,26.937
2018-05-22,02:56:32,26.875
2018-05-22,02:56:38,26.625
2018-05-22,02:56:44,26.5
2018-05-22,02:56:50,26.437
2018-05-22,02:56:56,26.375
2018-05-22,02:57:01,26.437
2018-05-22,02:57:07,26.437
2018-05-22,02:57:13,26.437
2018-05-22,02:57:19,26.312
2018-05-22,02:57:25,26.25
2018-05-22,02:57:31,26.187
2018-05-22,02:57:37,26.187
2018-05-22,02:57:43,26.187
2018-05-22,02:57:49,26.687
2018-05-22,02:57:55,26.75
2018-05-22,02:58:01,26.812
2018-05-22,02:58:07,26.812
2018-05-22,02:58:12,26.812
2018-05-22,02:58:18,26.75
2018-05-22,02:58:24,26.75
2018-05-22,02:58:30,26.75
2018-05-22,02:58:36,26.812
2018-05-22,02:58:42,26.75
2018-05-22,02:58:48,26.75
2018-05-22,02:58:54,26.75
2018-05-22,02:59:00,26.75
2018-05-22,02:59:06,26.687
2018-05-22,02:59:12,26.375
2018-05-22,02:59:18,26.25
2018-05-22,02:59:24,26.375
2018-05-22,02:59:29,26.312
2018-05-22,02:59:35,26.25
2018-05-22,02:59:41,26.125
2018-05-22,02:59:47,26.062
2018-05-22,02:59:53,26.0
2018-05-22,02:59:59,26.0
2018-05-22,03:00:05,25.937
2018-05-22,03:00:11,25.937
2018-05-22,03:00:17,25.937
2018-05-22,03:00:23,25.875
2018-05-22,03:00:29,25.875
2018-05-22,03:00:35,25.875
2018-05-22,03:00:40,25.875
2018-05-22,03:00:46,25.875
2018-05-22,03:00:52,25.812
2018-05-22,03:00:58,25.75
2018-05-22,03:01:04,25.687
2018-05-22,03:01:10,25.625
2018-05-22,03:01:16,25.562
2018-05-22,03:01:22,25.562
2018-05-22,03:01:28,25.562
2018-05-22,03:01:34,25.562
2018-05-22,03:01:40,25.562
2018-05-22,03:01:46,25.687
2018-05-22,03:01:52,25.75
2018-05-22,03:01:57,25.75
2018-05-22,03:02:03,25.75
2018-05-22,03:02:09,25.75
2018-05-22,03:02:15,25.812
2018-05-22,03:02:21,25.812
2018-05-22,03:02:27,25.875
2018-05-22,03:02:33,25.875
2018-05-22,03:02:39,25.812
2018-05-22,03:02:45,25.875
2018-05-22,03:02:51,25.875
2018-05-22,03:02:57,25.875
2018-05-22,03:03:03,25.875
2018-05-22,03:03:08,25.812
2018-05-22,03:03:14,25.812
2018-05-22,03:03:20,25.812
2018-05-22,03:03:26,25.812
2018-05-22,03:03:32,25.812
2018-05-22,03:03:38,25.812
2018-05-22,03:03:44,25.812
2018-05-22,03:03:50,25.812
2018-05-22,03:03:56,25.812
2018-05-22,03:04:02,25.75
2018-05-22,03:04:08,25.687
2018-05-22,03:04:14,25.687
2018-05-22,03:04:20,25.687
2018-05-22,03:04:25,25.625
2018-05-22,03:04:31,25.562
2018-05-22,03:04:37,25.562
2018-05-22,03:04:43,26.187
2018-05-22,03:04:49,26.625
2018-05-22,03:04:55,26.687
2018-05-22,03:05:01,26.75
2018-05-22,03:05:07,26.75
2018-05-22,03:05:13,26.312
2018-05-22,03:05:19,26.0
2018-05-22,03:05:25,25.875
2018-05-22,03:05:31,25.812
2018-05-22,03:05:36,25.75
2018-05-22,03:05:42,25.75
2018-05-22,03:05:48,25.687
2018-05-22,03:05:54,25.562
2018-05-22,03:06:00,25.562
2018-05-22,03:06:06,25.5
2018-05-22,03:06:12,25.562
2018-05-22,03:06:18,25.5
2018-05-22,03:06:24,25.375
2018-05-22,03:06:30,25.375
2018-05-22,03:06:36,25.375
2018-05-22,03:06:42,25.375
2018-05-22,03:06:48,25.437
2018-05-22,03:06:53,25.375
2018-05-22,03:06:59,25.375
2018-05-22,03:07:05,25.375
2018-05-22,03:07:11,25.375
2018-05-22,03:07:17,25.312
2018-05-22,03:07:23,25.25
2018-05-22,03:07:29,25.25
2018-05-22,03:07:35,25.187
2018-05-22,03:07:41,25.187
2018-05-22,03:07:47,25.187
2018-05-22,03:07:53,25.187
2018-05-22,03:07:59,25.187
2018-05-22,03:08:04,25.125
2018-05-22,03:08:10,25.125
2018-05-22,03:08:16,25.125
2018-05-22,03:08:22,25.187
2018-05-22,03:08:28,25.25
2018-05-22,03:08:34,25.312
2018-05-22,03:08:40,25.375
2018-05-22,03:08:46,25.437
2018-05-22,03:08:52,25.437
2018-05-22,03:08:58,25.312
2018-05-22,03:09:04,25.25
2018-05-22,03:09:10,25.25
2018-05-22,03:09:16,25.187
2018-05-22,03:09:21,25.125
2018-05-22,03:09:27,25.187
2018-05-22,03:09:33,25.187
2018-05-22,03:09:39,25.25
2018-05-22,03:09:45,25.187
2018-05-22,03:09:51,25.25
2018-05-22,03:09:57,25.25
2018-05-22,03:10:03,25.25
2018-05-22,03:10:09,25.25
2018-05-22,03:10:15,25.25
2018-05-22,03:10:21,25.312
2018-05-22,03:10:27,25.375
2018-05-22,03:10:32,25.375
2018-05-22,03:10:38,25.375
2018-05-22,03:10:44,25.375
2018-05-22,03:10:50,25.312
2018-05-22,03:10:56,25.375
2018-05-22,03:11:02,25.625
2018-05-22,03:11:08,25.687
2018-05-22,03:11:14,25.812
2018-05-22,03:11:20,25.937
2018-05-22,03:11:26,26.562
2018-05-22,03:11:32,26.687
2018-05-22,03:11:38,26.687
2018-05-22,03:11:44,26.75
2018-05-22,03:11:49,26.75
2018-05-22,03:11:55,26.75
2018-05-22,03:12:01,26.75
2018-05-22,03:12:07,26.75
2018-05-22,03:12:13,26.75
2018-05-22,03:12:19,26.75
2018-05-22,03:12:25,26.75
2018-05-22,03:12:31,26.75
2018-05-22,03:12:37,26.75
2018-05-22,03:12:43,26.75
2018-05-22,03:12:49,26.75
2018-05-22,03:12:55,26.75
2018-05-22,03:13:00,26.75
2018-05-22,03:13:06,26.812
2018-05-22,03:13:12,26.75
2018-05-22,03:13:18,26.75
2018-05-22,03:13:24,26.75
2018-05-22,03:13:30,26.75
2018-05-22,03:13:36,26.812
2018-05-22,03:13:42,26.75
2018-05-22,03:13:48,26.75
2018-05-22,03:13:54,26.75
2018-05-22,03:14:00,26.75
2018-05-22,03:14:06,26.75
2018-05-22,03:14:12,26.812
2018-05-22,03:14:17,26.75
2018-05-22,03:14:23,26.812
2018-05-22,03:14:29,26.812
2018-05-22,03:14:35,26.75
2018-05-22,03:14:41,26.75
2018-05-22,03:14:47,26.812
2018-05-22,03:14:53,26.812
2018-05-22,03:14:59,26.812
2018-05-22,03:15:05,26.812
2018-05-22,03:15:11,26.812
2018-05-22,03:15:17,26.812
2018-05-22,03:15:23,26.812
2018-05-22,03:15:28,26.812
2018-05-22,03:15:34,26.812
2018-05-22,03:15:40,26.812
2018-05-22,03:15:46,26.812
2018-05-22,03:15:52,26.812
2018-05-22,03:15:58,26.812
2018-05-22,03:16:04,26.812
2018-05-22,03:16:10,26.812
2018-05-22,03:16:16,26.812
2018-05-22,03:16:22,26.812
2018-05-22,03:16:28,26.812
2018-05-22,03:16:34,26.812
2018-05-22,03:16:40,26.812
2018-05-22,03:16:45,26.812
2018-05-22,03:16:51,26.812
2018-05-22,03:16:57,26.812
2018-05-22,03:17:03,26.812
2018-05-22,03:17:09,26.812
2018-05-22,03:17:15,26.812
2018-05-22,03:17:21,26.812
2018-05-22,03:17:27,26.812
2018-05-22,03:17:33,26.812
2018-05-22,03:17:39,26.812
2018-05-22,03:17:45,26.812
2018-05-22,03:17:51,26.812
2018-05-22,03:17:56,26.812
2018-05-22,03:18:02,26.812
2018-05-22,03:18:08,26.812
2018-05-22,03:18:14,26.812
2018-05-22,03:18:20,26.812
2018-05-22,03:18:26,26.812
2018-05-22,03:18:32,26.75
2018-05-22,03:18:38,26.812
2018-05-22,03:18:44,26.812
2018-05-22,03:18:50,26.812
2018-05-22,03:18:56,26.812
2018-05-22,03:19:02,26.812
2018-05-22,03:19:08,26.75
2018-05-22,03:19:13,26.812
2018-05-22,03:19:19,26.812
2018-05-22,03:19:25,26.812
2018-05-22,03:19:31,26.812
2018-05-22,03:19:37,26.812
2018-05-22,03:19:43,26.75
2018-05-22,03:19:49,26.75
2018-05-22,03:19:55,26.812
2018-05-22,03:20:01,26.812
2018-05-22,03:20:07,26.75
2018-05-22,03:20:13,26.812
2018-05-22,03:20:19,26.812
2018-05-22,03:20:24,26.812
2018-05-22,03:20:30,26.812
2018-05-22,03:20:36,26.812
2018-05-22,03:20:42,26.812
2018-05-22,03:20:48,26.812
2018-05-22,03:20:54,26.75
2018-05-22,03:21:00,26.75
2018-05-22,03:21:06,26.812
2018-05-22,03:21:12,26.812
2018-05-22,03:21:18,26.75
2018-05-22,03:21:24,26.812
2018-05-22,03:21:30,26.812
2018-05-22,03:21:36,26.812
2018-05-22,03:21:41,26.75
2018-05-22,03:21:47,26.812
2018-05-22,03:21:53,26.75
2018-05-22,03:21:59,26.75
2018-05-22,03:22:05,26.812
2018-05-22,03:22:11,26.75
2018-05-22,03:22:17,26.75
2018-05-22,03:22:23,26.812
2018-05-22,03:22:29,26.812
2018-05-22,03:22:35,26.812
2018-05-22,03:22:41,26.812
2018-05-22,03:22:47,26.812
2018-05-22,03:22:52,26.812
2018-05-22,03:22:58,26.812
2018-05-22,03:23:04,26.812
2018-05-22,03:23:10,26.812
2018-05-22,03:23:16,26.812
2018-05-22,03:23:22,26.812
2018-05-22,03:23:28,26.812
2018-05-22,03:23:34,26.812
2018-05-22,03:23:40,26.812
2018-05-22,03:23:46,26.812
2018-05-22,03:23:52,26.812
2018-05-22,03:23:58,26.812
2018-05-22,03:24:04,26.812
2018-05-22,03:24:09,26.812
2018-05-22,03:24:15,26.812
2018-05-22,03:24:21,26.812
2018-05-22,03:24:27,26.812
2018-05-22,03:24:33,26.812
2018-05-22,03:24:39,26.812
2018-05-22,03:24:45,26.812
2018-05-22,03:24:51,26.812
2018-05-22,03:24:57,26.812
2018-05-22,03:25:03,26.812
2018-05-22,03:25:09,26.75
2018-05-22,03:25:15,26.812
2018-05-22,03:25:20,26.812
2018-05-22,03:25:26,26.812
2018-05-22,03:25:32,26.812
2018-05-22,03:25:38,26.75
2018-05-22,03:25:44,26.75
2018-05-22,03:25:50,26.812
2018-05-22,03:25:56,26.75
2018-05-22,03:26:02,26.812
2018-05-22,03:26:08,26.812
2018-05-22,03:26:14,26.812
2018-05-22,03:26:20,26.812
2018-05-22,03:26:26,26.812
2018-05-22,03:26:32,26.812
2018-05-22,03:26:37,26.812
2018-05-22,03:26:43,26.812
2018-05-22,03:26:49,26.812
2018-05-22,03:26:55,26.812
2018-05-22,03:27:01,26.812
2018-05-22,03:27:07,26.812
2018-05-22,03:27:13,26.812
2018-05-22,03:27:19,26.812
2018-05-22,03:27:25,26.812
2018-05-22,03:27:31,26.812
2018-05-22,03:27:37,26.812
2018-05-22,03:27:43,26.812
2018-05-22,03:27:48,26.812
2018-05-22,03:27:54,26.812
2018-05-22,03:28:00,26.812
2018-05-22,03:28:06,26.812
2018-05-22,03:28:12,26.75
2018-05-22,03:28:18,26.812
2018-05-22,03:28:24,26.812
2018-05-22,03:28:30,26.812
2018-05-22,03:28:36,26.812
2018-05-22,03:28:42,26.75
2018-05-22,03:28:48,26.812
2018-05-22,03:28:54,26.75
2018-05-22,03:29:00,26.812
2018-05-22,03:29:05,26.75
2018-05-22,03:29:11,26.812
2018-05-22,03:29:17,26.812
2018-05-22,03:29:23,26.812
2018-05-22,03:29:29,26.812
2018-05-22,03:29:35,26.812
2018-05-22,03:29:41,26.812
2018-05-22,03:29:47,26.812
2018-05-22,03:29:53,26.812
2018-05-22,03:29:59,26.75
2018-05-22,03:30:05,26.75
2018-05-22,03:30:11,26.812
2018-05-22,03:30:16,26.75
2018-05-22,03:30:22,26.812
2018-05-22,03:30:28,26.812
2018-05-22,03:30:34,26.812
2018-05-22,03:30:40,26.812
2018-05-22,03:30:46,26.812
2018-05-22,03:30:52,26.812
2018-05-22,03:30:58,26.75
2018-05-22,03:31:04,26.812
2018-05-22,03:31:10,26.812
2018-05-22,03:31:16,26.812
2018-05-22,03:31:22,26.812
2018-05-22,03:31:28,26.812
2018-05-22,03:31:33,26.812
2018-05-22,03:31:39,26.812
2018-05-22,03:31:45,26.812
2018-05-22,03:31:51,26.812
2018-05-22,03:31:57,26.812
2018-05-22,03:32:03,26.812
2018-05-22,03:32:09,26.812
2018-05-22,03:32:15,26.812
2018-05-22,03:32:21,26.812
2018-05-22,03:32:27,26.812
2018-05-22,03:32:33,26.812
2018-05-22,03:32:39,26.812
2018-05-22,03:32:44,26.812
2018-05-22,03:32:50,26.812
2018-05-22,03:32:56,26.75
2018-05-22,03:33:02,26.812
2018-05-22,03:33:08,26.812
2018-05-22,03:33:14,26.812
2018-05-22,03:33:20,26.812
2018-05-22,03:33:26,26.812
2018-05-22,03:33:32,26.75
2018-05-22,03:33:38,26.812
2018-05-22,03:33:44,26.812
2018-05-22,03:33:50,26.812
2018-05-22,03:33:56,26.812
2018-05-22,03:34:01,26.812
2018-05-22,03:34:07,26.812
2018-05-22,03:34:13,26.75
2018-05-22,03:34:19,26.812
2018-05-22,03:34:25,26.75
2018-05-22,03:34:31,26.812
2018-05-22,03:34:37,26.75
2018-05-22,03:34:43,26.812
2018-05-22,03:34:49,26.812
2018-05-22,03:34:55,26.812
2018-05-22,03:35:01,26.812
2018-05-22,03:35:07,26.812
2018-05-22,03:35:12,26.812
2018-05-22,03:35:18,26.812
2018-05-22,03:35:24,26.812
2018-05-22,03:35:30,26.812
2018-05-22,03:35:36,26.75
2018-05-22,03:35:42,26.812
2018-05-22,03:35:48,26.812
2018-05-22,03:35:54,26.812
2018-05-22,03:36:00,26.812
2018-05-22,03:36:06,26.812
2018-05-22,03:36:12,26.812
2018-05-22,03:36:18,26.812
2018-05-22,03:36:24,26.812
2018-05-22,03:36:29,26.812
2018-05-22,03:36:35,26.812
2018-05-22,03:36:41,26.812
2018-05-22,03:36:47,26.812
2018-05-22,03:36:53,26.812
2018-05-22,03:36:59,26.75
2018-05-22,03:37:05,26.812
2018-05-22,03:37:11,26.812
2018-05-22,03:37:17,26.812
2018-05-22,03:37:23,26.812
2018-05-22,03:37:29,26.812
2018-05-22,03:37:35,26.812
2018-05-22,03:37:40,26.812
2018-05-22,03:37:46,26.812
2018-05-22,03:37:52,26.812
2018-05-22,03:37:58,26.812
2018-05-22,03:38:04,26.812
2018-05-22,03:38:10,26.812
2018-05-22,03:38:16,26.812
2018-05-22,03:38:22,26.812
2018-05-22,03:38:28,26.812
2018-05-22,03:38:34,26.812
2018-05-22,03:38:40,26.812
2018-05-22,03:38:46,26.812
2018-05-22,03:38:52,26.812
2018-05-22,03:38:57,26.812
2018-05-22,03:39:03,26.812
2018-05-22,03:39:09,26.812
2018-05-22,03:39:15,26.812
2018-05-22,03:39:21,26.812
2018-05-22,03:39:27,26.812
2018-05-22,03:39:33,26.812
2018-05-22,03:39:39,26.812
2018-05-22,03:39:45,26.812
2018-05-22,03:39:51,26.812
2018-05-22,03:39:57,26.812
2018-05-22,03:40:03,26.812
2018-05-22,03:40:08,26.812
2018-05-22,03:40:14,26.812
2018-05-22,03:40:20,26.75
2018-05-22,03:40:26,26.812
2018-05-22,03:40:32,26.812
2018-05-22,03:40:38,26.812
2018-05-22,03:40:44,26.812
2018-05-22,03:40:50,26.812
2018-05-22,03:40:56,26.812
2018-05-22,03:41:02,26.812
2018-05-22,03:41:08,26.812
2018-05-22,03:41:14,26.812
2018-05-22,03:41:20,26.812
2018-05-22,03:41:25,26.812
2018-05-22,03:41:31,26.812
2018-05-22,03:41:37,26.812
2018-05-22,03:41:43,26.812
2018-05-22,03:41:49,26.812
2018-05-22,03:41:55,26.812
2018-05-22,03:42:01,26.812
2018-05-22,03:42:07,26.812
2018-05-22,03:42:13,26.812
2018-05-22,03:42:19,26.75
2018-05-22,03:42:25,26.812
2018-05-22,03:42:31,26.812
2018-05-22,03:42:36,26.812
2018-05-22,03:42:42,26.812
2018-05-22,03:42:48,26.812
2018-05-22,03:42:54,26.812
2018-05-22,03:43:00,26.812
2018-05-22,03:43:06,26.812
2018-05-22,03:43:12,26.812
2018-05-22,03:43:18,26.812
2018-05-22,03:43:24,26.812
2018-05-22,03:43:30,26.812
2018-05-22,03:43:36,26.812
2018-05-22,03:43:42,26.812
2018-05-22,03:43:48,26.812
2018-05-22,03:43:53,26.812
2018-05-22,03:43:59,26.812
2018-05-22,03:44:05,26.812
2018-05-22,03:44:11,26.812
2018-05-22,03:44:17,26.812
2018-05-22,03:44:23,26.812
2018-05-22,03:44:29,26.812
2018-05-22,03:44:35,26.812
2018-05-22,03:44:41,26.812
2018-05-22,03:44:47,26.812
2018-05-22,03:44:53,26.812
2018-05-22,03:44:59,26.812
2018-05-22,03:45:04,26.812
2018-05-22,03:45:10,26.812
2018-05-22,03:45:16,26.812
2018-05-22,03:45:22,26.75
2018-05-22,03:45:28,26.812
2018-05-22,03:45:34,26.812
2018-05-22,03:45:40,26.75
2018-05-22,03:45:46,26.75
2018-05-22,03:45:52,26.812
2018-05-22,03:45:58,26.812
2018-05-22,03:46:04,26.812
2018-05-22,03:46:10,26.75
2018-05-22,03:46:16,26.812
2018-05-22,03:46:21,26.812
2018-05-22,03:46:27,26.812
2018-05-22,03:46:33,26.812
2018-05-22,03:46:39,26.812
2018-05-22,03:46:45,26.812
2018-05-22,03:46:51,26.812
