date,time,temperature
5/22/18,2:48:34,26.5
5/22/18,2:50:34,26.5
5/22/18,2:52:35,26.5
5/22/18,2:54:36,26.5
5/22/18,2:56:37,26.5
5/22/18,2:58:38,26.5
5/22/18,3:00:39,26.5
5/22/18,3:02:40,26.5
5/22/18,3:04:41,26.5
5/22/18,3:06:42,26.5
5/22/18,3:08:43,26.5
5/22/18,3:10:44,26.562
5/22/18,3:12:45,26.5
5/22/18,3:14:46,26.5
5/22/18,3:16:47,26.5
5/22/18,3:18:48,26.5
5/22/18,3:20:49,26.5
5/22/18,3:22:50,26.5
5/22/18,3:24:51,26.5
5/22/18,3:26:52,26.5
5/22/18,3:28:53,26.5
5/22/18,3:30:54,26.5
5/22/18,3:32:54,26.5
5/22/18,3:34:55,26.5
5/22/18,3:36:56,26.5
5/22/18,3:38:57,26.5
5/22/18,3:40:58,26.5
5/22/18,3:42:59,26.5
5/22/18,3:45:00,26.5
5/22/18,3:47:01,26.5
5/22/18,3:49:02,26.5
5/22/18,3:51:03,26.5
5/22/18,3:53:04,26.5
5/22/18,3:55:05,26.5
5/22/18,3:57:06,26.5
5/22/18,3:59:07,26.5
5/22/18,4:01:08,26.5
5/22/18,4:03:09,26.5
5/22/18,4:05:10,26.5
5/22/18,4:07:11,26.5
5/22/18,4:09:12,26.5
5/22/18,4:11:13,26.5
5/22/18,4:13:14,26.5
5/22/18,4:15:14,26.5
5/22/18,4:17:15,26.5
5/22/18,4:19:16,26.5
5/22/18,4:21:17,26.5
5/22/18,4:23:18,26.5
5/22/18,4:25:19,26.5
5/22/18,4:27:20,26.5
5/22/18,4:29:21,26.5
5/22/18,4:31:22,26.5
5/22/18,4:33:23,26.5
5/22/18,4:35:24,26.5
5/22/18,4:37:25,26.5
5/22/18,4:39:26,26.5
5/22/18,4:41:27,26.5
5/22/18,4:43:28,26.5
5/22/18,4:45:29,26.5
5/22/18,4:47:30,26.5
5/22/18,4:49:31,26.5
5/22/18,4:51:32,26.5
5/22/18,4:53:32,26.5
5/22/18,4:55:33,26.5
5/22/18,4:57:34,26.5
5/22/18,4:59:35,26.5
5/22/18,5:01:36,26.5
5/22/18,5:03:37,26.5
5/22/18,5:05:38,26.5
5/22/18,5:07:39,26.5
5/22/18,5:09:40,26.5
5/22/18,5:11:41,26.5
5/22/18,5:13:42,26.5
5/22/18,5:15:43,26.5
5/22/18,5:17:44,26.5
5/22/18,5:19:45,26.5
5/22/18,5:21:46,26.437
5/22/18,5:23:47,26.5
5/22/18,5:25:48,26.5
5/22/18,5:27:49,26.437
5/22/18,5:29:50,26.5
5/22/18,5:31:51,26.437
5/22/18,5:33:52,26.437
5/22/18,5:35:53,26.437
5/22/18,5:37:54,26.437
5/22/18,5:39:55,26.5
5/22/18,5:41:56,26.437
5/22/18,5:43:56,26.5
5/22/18,5:45:57,26.5
5/22/18,5:47:58,26.5
5/22/18,5:49:59,26.5
5/22/18,5:52:00,26.5
5/22/18,5:54:01,26.5
5/22/18,5:56:02,26.5
5/22/18,5:58:03,26.5
5/22/18,6:00:04,26.5
5/22/18,6:02:05,26.5
5/22/18,6:04:06,26.5
5/22/18,6:06:07,26.5
5/22/18,6:08:08,26.5
5/22/18,6:10:09,26.5
5/22/18,6:12:10,26.5
5/22/18,6:14:11,26.5
5/22/18,6:16:12,26.5
5/22/18,6:18:13,26.5
5/22/18,6:20:14,26.5
5/22/18,6:22:15,26.5
5/22/18,6:24:16,26.5
5/22/18,6:26:17,26.5
5/22/18,6:28:17,26.5
5/22/18,6:30:18,26.5
5/22/18,6:32:19,26.5
5/22/18,6:34:20,26.5
5/22/18,6:36:21,26.5
5/22/18,6:38:22,26.5
5/22/18,6:40:23,26.5
5/22/18,6:42:24,26.5
5/22/18,6:44:25,26.5
5/22/18,6:46:26,26.5
5/22/18,6:48:27,26.5
5/22/18,6:50:28,26.5
5/22/18,6:52:29,26.5
5/22/18,6:54:30,26.5
5/22/18,6:56:31,26.5
5/22/18,6:58:32,26.5
5/22/18,7:00:33,26.5
5/22/18,7:02:34,26.5
5/22/18,7:04:35,26.5
5/22/18,7:06:36,26.5
5/22/18,7:08:37,26.5
5/22/18,7:10:38,26.5
5/22/18,7:12:39,26.562
5/22/18,7:14:40,26.5
5/22/18,7:16:41,26.5
5/22/18,7:18:42,26.562
5/22/18,7:20:42,26.5
5/22/18,7:22:43,26.5
5/22/18,7:24:44,26.562
5/22/18,7:26:45,26.5
5/22/18,7:28:46,26.5
5/22/18,7:30:47,26.562
5/22/18,7:32:48,26.562
5/22/18,7:34:49,26.5
5/22/18,7:36:50,26.5
5/22/18,7:38:51,26.562
5/22/18,7:40:52,26.562
5/22/18,7:42:53,26.5
5/22/18,7:44:54,26.5
5/22/18,7:46:55,26.562
5/22/18,7:48:56,26.562
5/22/18,7:50:57,26.5
5/22/18,7:52:58,26.562
5/22/18,7:54:59,26.562
5/22/18,7:57:00,26.5
5/22/18,7:59:01,26.5
5/22/18,8:01:02,26.5
5/22/18,8:03:03,26.5
5/22/18,8:05:04,26.5
5/22/18,8:07:05,26.5
5/22/18,8:09:06,26.5
5/22/18,8:11:06,26.562
5/22/18,8:13:07,26.562
5/22/18,8:15:08,26.5
5/22/18,8:17:09,26.562
5/22/18,8:19:10,26.5
5/22/18,8:21:11,26.5
5/22/18,8:23:12,26.5
5/22/18,8:25:13,26.5
5/22/18,8:27:14,26.562
5/22/18,8:29:15,26.5
5/22/18,8:31:16,26.5
5/22/18,8:33:17,26.5
5/22/18,8:35:18,26.562
5/22/18,8:37:19,26.5
5/22/18,8:39:20,26.5
5/22/18,8:41:21,26.5
5/22/18,8:43:22,24.75
5/22/18,8:45:23,24.812
5/22/18,8:47:24,25.187
5/22/18,8:49:25,25.312
5/22/18,8:51:26,25.375
5/22/18,8:53:27,25.5
5/22/18,8:55:28,25.625
5/22/18,8:57:29,25.875
5/22/18,8:59:30,25.937
5/22/18,9:01:30,26.187
5/22/18,9:03:31,26.312
5/22/18,9:05:32,26.562
5/22/18,9:07:33,26.75
5/22/18,9:09:34,26.562
5/22/18,9:11:35,27
5/22/18,9:13:36,26.937
5/22/18,9:15:37,27
5/22/18,9:17:38,26.875
5/22/18,9:19:39,26.75
5/22/18,9:21:40,26.937
5/22/18,9:23:41,26.937
5/22/18,9:25:42,26.812
5/22/18,9:27:43,26.687
5/22/18,9:29:44,26.625
5/22/18,9:31:45,26.625
5/22/18,9:33:46,26.625
5/22/18,9:35:47,26.625
5/22/18,9:37:48,26.625
5/22/18,9:39:49,26.625
5/22/18,9:41:50,26.625
5/22/18,9:43:51,26.5
5/22/18,9:45:52,26.437
5/22/18,9:47:53,26.5
5/22/18,9:49:54,26.625
5/22/18,9:51:54,26.625
5/22/18,9:53:55,26.5
5/22/18,9:55:56,26.437
5/22/18,9:57:57,26.312
5/22/18,9:59:58,26.312
5/22/18,10:01:59,26.25
5/22/18,10:04:00,26.25
5/22/18,10:06:01,26.187
5/22/18,10:08:02,26.187
5/22/18,10:10:03,26.25
5/22/18,10:12:04,26.187
5/22/18,10:14:05,26.25
5/22/18,10:16:06,26.125
5/22/18,10:18:07,26.125
5/22/18,10:20:08,26.125
5/22/18,10:22:09,26.062
5/22/18,10:24:10,26.125
5/22/18,10:26:11,26.062
5/22/18,10:28:12,26.062
5/22/18,10:30:13,26.062
5/22/18,10:32:14,26.062
5/22/18,10:34:14,26.125
5/22/18,10:36:15,26
5/22/18,10:38:16,26.062
5/22/18,10:40:17,26
5/22/18,10:42:18,26
5/22/18,10:44:19,26
5/22/18,10:46:20,26
5/22/18,10:48:21,26.062
5/22/18,10:50:22,25.937
5/22/18,10:52:23,25.937
5/22/18,10:54:24,25.812
5/22/18,10:56:25,25.812
5/22/18,10:58:26,25.875
5/22/18,11:00:27,25.937
5/22/18,11:02:28,25.937
5/22/18,11:04:29,25.75
5/22/18,11:06:30,25.75
5/22/18,11:08:31,25.812
5/22/18,11:10:32,25.75
5/22/18,11:12:33,24.625
5/22/18,11:14:34,25.062
5/22/18,11:16:35,25.062
5/22/18,11:18:36,25.125
5/22/18,11:20:37,25.25
5/22/18,11:22:38,25.5
5/22/18,11:24:38,25.625
5/22/18,11:26:39,25.625
5/22/18,11:28:40,25.687
5/22/18,11:30:41,25.75
5/22/18,11:32:42,25.75
5/22/18,11:34:43,25.75
5/22/18,11:36:44,25.687
5/22/18,11:38:45,25.812
5/22/18,11:40:46,25.75
5/22/18,11:42:47,25.75
5/22/18,11:44:48,25.75
5/22/18,11:46:49,25.687
5/22/18,11:48:50,25.687
5/22/18,11:50:51,25.812
5/22/18,11:52:52,25.75
5/22/18,11:54:53,25.812
5/22/18,11:56:54,25.812
5/22/18,11:58:55,25.812
5/22/18,12:00:56,25.812
5/22/18,12:02:57,25.75
5/22/18,12:04:58,25.812
5/22/18,12:06:59,25.812
5/22/18,12:09:00,25.812
5/22/18,12:11:00,25.812
5/22/18,12:13:01,25.812
5/22/18,12:15:02,25.812
5/22/18,12:17:03,25.875
5/22/18,12:19:04,25.937
5/22/18,12:21:05,25.812
5/22/18,12:23:06,25.75
5/22/18,12:25:07,25.812
5/22/18,12:27:08,25.75
5/22/18,12:29:09,25.75
5/22/18,12:31:10,25.812
5/22/18,12:33:11,25.75
5/22/18,12:35:12,25.812
5/22/18,12:37:13,25.687
5/22/18,12:39:14,25.75
5/22/18,12:41:15,25.75
5/22/18,12:43:16,25.812
5/22/18,12:45:17,25.75
5/22/18,12:47:18,25.812
5/22/18,12:49:19,25.75
5/22/18,12:51:20,25.812
5/22/18,12:53:21,25.812
5/22/18,12:55:22,25.812
5/22/18,12:57:23,25.75
5/22/18,12:59:24,25.812
5/22/18,13:01:24,25.812
5/22/18,13:03:25,25.75
5/22/18,13:05:26,25.812
5/22/18,13:07:27,25.75
5/22/18,13:09:28,25.75
5/22/18,13:11:29,25.75
5/22/18,13:13:30,25.75
5/22/18,13:15:31,25.75
5/22/18,13:17:32,25.812
5/22/18,13:19:33,25.75
5/22/18,13:21:34,25.812
5/22/18,13:23:35,25.687
5/22/18,13:25:36,25.75
5/22/18,13:27:37,25.75
5/22/18,13:29:38,25.687
5/22/18,13:31:39,25.687
5/22/18,13:33:40,25.75
5/22/18,13:35:41,25.75
5/22/18,13:37:42,25.75
5/22/18,13:39:43,25.75
5/22/18,13:41:44,25.75
5/22/18,13:43:45,25.75
5/22/18,13:45:46,25.75
5/22/18,13:47:47,25.75
5/22/18,13:49:48,25.75
5/22/18,13:51:48,25.75
5/22/18,13:53:49,25.812
5/22/18,13:55:50,25.687
5/22/18,13:57:51,25.75
5/22/18,13:59:52,25.75
5/22/18,14:01:53,25.812
5/22/18,14:03:54,25.812
5/22/18,14:05:55,25.812
5/22/18,14:07:56,25.812
5/22/18,14:09:57,25.812
5/22/18,14:11:58,25.875
5/22/18,14:13:59,25.812
5/22/18,14:16:00,25.875
5/22/18,14:18:01,25.812
5/22/18,14:20:02,25.937
5/22/18,14:22:03,25.812
5/22/18,14:24:04,25.875
5/22/18,14:26:05,25.937
5/22/18,14:28:06,25.812
5/22/18,14:30:07,25.875
5/22/18,14:32:08,25.875
5/22/18,14:34:08,25.937
5/22/18,14:36:09,25.875
5/22/18,14:38:10,25.875
5/22/18,14:40:11,25.875
5/22/18,14:42:12,25.875
5/22/18,14:44:13,25.937
5/22/18,14:46:14,25.937
5/22/18,14:48:15,25.937
5/22/18,14:50:16,25.937
5/22/18,14:52:17,25.937
5/22/18,14:54:18,25.937
5/22/18,14:56:19,25.937
5/22/18,14:58:20,25.875
5/22/18,15:00:21,25.937
5/22/18,15:02:22,26
5/22/18,15:04:23,25.937
5/22/18,15:06:24,25.937
5/22/18,15:08:25,25.812
5/22/18,15:10:26,25.875
5/22/18,15:12:27,25.812
5/22/18,15:14:28,25.937
5/22/18,15:16:29,25.812
5/22/18,15:18:30,25.687
5/22/18,15:20:30,25.812
5/22/18,15:22:31,25.812
5/22/18,15:24:32,25.875
5/22/18,15:26:33,25.812
5/22/18,15:28:34,25.812
5/22/18,15:30:35,25.812
5/22/18,15:32:36,25.875
5/22/18,15:34:37,25.937
5/22/18,15:36:38,25.937
5/22/18,15:38:39,25.812
5/22/18,15:40:40,25.875
5/22/18,15:42:41,25.812
5/22/18,15:44:42,25.875
5/22/18,15:46:43,25.812
5/22/18,15:48:44,25.812
5/22/18,15:50:45,25.812
5/22/18,15:52:46,25.812
5/22/18,15:54:47,25.875
5/22/18,15:56:48,25.812
5/22/18,15:58:49,25.812
5/22/18,16:00:50,25.812
5/22/18,16:02:51,25.375
5/22/18,16:04:52,25.062
5/22/18,16:06:53,24.937
5/22/18,16:08:54,24.5
5/22/18,16:10:54,24.812
5/22/18,16:12:55,24.75
5/22/18,16:14:56,24.75
5/22/18,16:16:57,24.875
5/22/18,16:18:58,24.937
5/22/18,16:20:59,24.875
5/22/18,16:23:00,24.937
5/22/18,16:25:01,24.937
5/22/18,16:27:02,25
5/22/18,16:29:03,25
5/22/18,16:31:04,25.062
5/22/18,16:33:05,25.25
5/22/18,16:35:06,25.187
5/22/18,16:37:07,25.312
5/22/18,16:39:08,25.375
5/22/18,16:41:09,25.375
5/22/18,16:43:10,25.312
5/22/18,16:45:11,25.437
5/22/18,16:47:12,25.5
5/22/18,16:49:13,25.5
5/22/18,16:51:14,25.5
5/22/18,16:53:15,25.5
5/22/18,16:55:16,25.687
5/22/18,16:57:17,25.625
5/22/18,16:59:18,25.625
5/22/18,17:01:19,25.75
5/22/18,17:03:20,25.625
5/22/18,17:05:20,25.687
5/22/18,17:07:21,25.625
5/22/18,17:09:22,25.687
5/22/18,17:11:23,25.625
5/22/18,17:13:24,25.687
5/22/18,17:15:25,25.625
5/22/18,17:17:26,25.625
5/22/18,17:19:27,25.687
5/22/18,17:21:28,25.562
5/22/18,17:23:29,25.562
5/22/18,17:25:30,25.687
5/22/18,17:27:31,25.625
5/22/18,17:29:32,25.625
5/22/18,17:31:33,25.625
5/22/18,17:33:34,25.687
5/22/18,17:35:35,25.625
5/22/18,17:37:36,25.625
5/22/18,17:39:37,25.625
5/22/18,17:41:38,25.687
5/22/18,17:43:39,25.625
5/22/18,17:45:40,25.687
5/22/18,17:47:41,25.687
5/22/18,17:49:42,25.625
5/22/18,17:51:43,25.625
5/22/18,17:53:44,25.562
5/22/18,17:55:44,25.625
5/22/18,17:57:45,25.562
5/22/18,17:59:46,25.687
5/22/18,18:01:47,25.625
5/22/18,18:03:48,25.687
5/22/18,18:05:49,25.562
5/22/18,18:07:50,25.625
5/22/18,18:09:51,25.687
5/22/18,18:11:52,25.687
5/22/18,18:13:53,25.687
5/22/18,18:15:54,25.562
5/22/18,18:17:55,25.5
5/22/18,18:19:56,25.687
5/22/18,18:21:57,25.625
5/22/18,18:23:58,25.625
5/22/18,18:25:59,25.562
5/22/18,18:28:00,25.625
5/22/18,18:30:01,25.562
5/22/18,18:32:02,25.625
5/22/18,18:34:03,25.625
5/22/18,18:36:04,25.562
5/22/18,18:38:05,25.562
5/22/18,18:40:06,25.562
5/22/18,18:42:07,25.562
5/22/18,18:44:08,25.5
5/22/18,18:46:08,25.562
5/22/18,18:48:09,25.625
5/22/18,18:50:10,25.562
5/22/18,18:52:11,25.562
5/22/18,18:54:12,25.562
5/22/18,18:56:13,25.562
5/22/18,18:58:14,25.5
5/22/18,19:00:15,25.687
5/22/18,19:02:16,25.5
5/22/18,19:04:17,25.562
5/22/18,19:06:18,25.5
5/22/18,19:08:19,25.5
5/22/18,19:10:20,25.625
5/22/18,19:12:21,25.625
5/22/18,19:14:22,25.562
5/22/18,19:16:23,25.5
5/22/18,19:18:24,25.562
5/22/18,19:20:25,25.5
5/22/18,19:22:26,25.625
5/22/18,19:24:26,25.5
5/22/18,19:26:27,25.562
5/22/18,19:28:28,25.437
5/22/18,19:30:29,25.562
5/22/18,19:32:30,25.562
5/22/18,19:34:31,25.562
5/22/18,19:36:32,25.625
5/22/18,19:38:33,25.5
5/22/18,19:40:34,25.5
5/22/18,19:42:35,25.437
5/22/18,19:44:36,25.5
5/22/18,19:46:37,25.5
5/22/18,19:48:38,25.312
5/22/18,19:50:39,25.375
5/22/18,19:52:40,25.437
5/22/18,19:54:41,25.437
5/22/18,19:56:42,25.437
5/22/18,19:58:43,25.5
5/22/18,20:00:44,25.562
5/22/18,20:02:45,25.5
5/22/18,20:04:46,25.437
5/22/18,20:06:46,25.437
5/22/18,20:08:47,25.5
5/22/18,20:10:48,25.5
5/22/18,20:12:49,25.437
5/22/18,20:14:50,25.437
5/22/18,20:16:51,25.5
5/22/18,20:18:52,25.437
5/22/18,20:20:53,25.5
5/22/18,20:22:54,25.437
5/22/18,20:24:55,25.437
5/22/18,20:26:56,25.5
5/22/18,20:28:57,25.375
5/22/18,20:30:58,25.375
5/22/18,20:32:59,25.437
5/22/18,20:35:00,25.375
5/22/18,20:37:01,25.437
5/22/18,20:39:02,25.5
5/22/18,20:41:03,25.312
5/22/18,20:43:04,25.562
5/22/18,20:45:04,25.312
5/22/18,20:47:05,25.375
5/22/18,20:49:06,25.437
5/22/18,20:51:07,25.5
5/22/18,20:53:08,25.312
5/22/18,20:55:09,25.312
5/22/18,20:57:10,25.375
5/22/18,20:59:11,25.375
5/22/18,21:01:12,25.375
5/22/18,21:03:13,25.375
5/22/18,21:05:14,25.375
5/22/18,21:07:15,25.437
5/22/18,21:09:16,25.437
5/22/18,21:11:17,25.375
5/22/18,21:13:18,25.375
5/22/18,21:15:19,25.5
5/22/18,21:17:20,25.375
5/22/18,21:19:21,25.312
5/22/18,21:21:22,25.437
5/22/18,21:23:22,25.375
5/22/18,21:25:23,25.437
5/22/18,21:27:24,25.375
5/22/18,21:29:25,25.437
5/22/18,21:31:26,25.5
5/22/18,21:33:27,25.437
5/22/18,21:35:28,25.437
5/22/18,21:37:29,25.312
5/22/18,21:39:30,25.375
5/22/18,21:41:31,25.437
5/22/18,21:43:32,25.5
5/22/18,21:45:33,25.375
5/22/18,21:47:34,25.437
5/22/18,21:49:35,25.437
5/22/18,21:51:36,25.375
5/22/18,21:53:37,25.375
5/22/18,21:55:38,25.437
5/22/18,21:57:39,25.437
5/22/18,21:59:39,25.5
5/22/18,22:01:40,25.437
5/22/18,22:03:41,25.375
5/22/18,22:05:42,25.437
5/22/18,22:07:43,25.375
5/22/18,22:09:44,25.437
