date,time,temperature
6/5/18,15:05:04,26.625
6/5/18,15:06:05,26.625
6/5/18,15:07:06,26.625
6/5/18,15:08:07,26.625
6/5/18,15:09:08,26.625
6/5/18,15:10:09,26.625
6/5/18,15:11:10,26.625
6/5/18,15:12:11,26.625
6/5/18,15:13:12,26.625
6/5/18,15:14:13,26.625
6/5/18,15:15:14,26.625
6/5/18,15:16:14,26.687
6/5/18,15:17:15,26.625
6/5/18,15:18:16,26.687
6/5/18,15:19:17,26.625
6/5/18,15:20:18,26.625
6/5/18,15:21:19,26.625
6/5/18,15:22:20,26.625
6/5/18,15:23:21,26.625
6/5/18,15:24:22,26.625
6/5/18,15:25:23,26.687
6/5/18,15:26:24,26.687
6/5/18,15:27:25,26.687
6/5/18,15:28:26,26.687
6/5/18,15:29:27,26.687
6/5/18,15:30:28,26.687
6/5/18,15:31:29,26.687
6/5/18,15:32:30,26.687
6/5/18,15:33:31,26.687
6/5/18,15:34:32,26.687
6/5/18,15:35:33,26.687
6/5/18,15:36:34,26.625
6/5/18,15:37:35,26.625
6/5/18,15:38:35,26.687
6/5/18,15:39:36,26.625
6/5/18,15:40:37,26.687
6/5/18,15:41:38,26.687
6/5/18,15:42:39,26.687
6/5/18,15:43:40,26.687
6/5/18,15:44:41,26.687
6/5/18,15:45:42,26.687
6/5/18,15:46:43,26.687
6/5/18,15:47:44,26.687
6/5/18,15:48:45,26.687
6/5/18,15:49:46,26.687
6/5/18,15:50:47,26.687
6/5/18,15:51:48,26.687
6/5/18,15:52:49,26.687
6/5/18,15:53:50,26.687
6/5/18,15:54:51,26.687
6/5/18,15:55:52,26.687
6/5/18,15:56:53,26.687
6/5/18,15:57:54,26.687
6/5/18,15:58:55,26.687
6/5/18,15:59:55,26.687
6/5/18,16:00:56,26.687
6/5/18,16:01:57,26.687
6/5/18,16:02:58,26.687
6/5/18,16:03:59,26.687
6/5/18,16:05:00,26.687
6/5/18,16:06:01,26.687
6/5/18,16:07:02,26.687
6/5/18,16:08:03,26.687
6/5/18,16:09:04,26.687
6/5/18,16:10:05,26.687
6/5/18,16:11:06,26.687
6/5/18,16:12:07,26.687
6/5/18,16:13:08,26.687
6/5/18,16:14:09,26.687
6/5/18,16:15:10,26.687
6/5/18,16:16:11,26.687
6/5/18,16:17:12,26.687
6/5/18,16:18:13,26.687
6/5/18,16:19:14,26.687
6/5/18,16:20:14,26.687
6/5/18,16:21:15,26.687
6/5/18,16:22:16,26.687
6/5/18,16:23:17,26.687
6/5/18,16:24:18,26.687
6/5/18,16:25:19,26.687
6/5/18,16:26:20,26.687
6/5/18,16:27:21,26.687
6/5/18,16:28:22,26.687
6/5/18,16:29:23,26.687
6/5/18,16:30:24,26.687
6/5/18,16:31:25,26.687
6/5/18,16:32:26,26.687
6/5/18,16:33:27,26.687
6/5/18,16:34:28,26.687
6/5/18,16:35:29,26.687
6/5/18,16:36:30,26.687
6/5/18,16:37:31,26.687
6/5/18,16:38:32,26.687
6/5/18,16:39:33,26.687
6/5/18,16:40:34,26.687
6/5/18,16:41:35,26.687
6/5/18,16:42:35,26.687
6/5/18,16:43:36,26.687
6/5/18,16:44:37,26.687
6/5/18,16:45:38,26.687
6/5/18,16:46:39,26.687
6/5/18,16:47:40,26.687
6/5/18,16:48:41,26.687
6/5/18,16:49:42,26.687
6/5/18,16:50:43,26.687
6/5/18,16:51:44,26.687
6/5/18,16:52:45,26.687
6/5/18,16:53:46,26.687
6/5/18,16:54:47,26.687
6/5/18,16:55:48,26.687
6/5/18,16:56:49,26.687
6/5/18,16:57:50,26.625
6/5/18,16:58:51,26.625
6/5/18,16:59:52,26.687
6/5/18,17:00:53,26.687
6/5/18,17:01:54,26.687
6/5/18,17:02:55,26.687
6/5/18,17:03:55,26.687
6/5/18,17:04:56,26.687
6/5/18,17:05:57,26.687
6/5/18,17:06:58,26.687
6/5/18,17:07:59,26.687
6/5/18,17:09:00,26.687
6/5/18,17:10:01,26.625
6/5/18,17:11:02,26.687
6/5/18,17:12:03,26.625
6/5/18,17:13:04,26.625
6/5/18,17:14:05,26.687
6/5/18,17:15:06,26.687
6/5/18,17:16:07,26.687
6/5/18,17:17:08,26.625
6/5/18,17:18:09,26.625
6/5/18,17:19:10,26.687
6/5/18,17:20:11,26.625
6/5/18,17:21:12,26.625
6/5/18,17:22:13,26.625
6/5/18,17:23:14,26.687
6/5/18,17:24:15,26.687
6/5/18,17:25:16,26.687
6/5/18,17:26:17,26.625
6/5/18,17:27:17,26.625
6/5/18,17:28:18,26.625
6/5/18,17:29:19,26.687
6/5/18,17:30:20,26.687
6/5/18,17:31:21,26.687
6/5/18,17:32:22,26.687
6/5/18,17:33:23,26.687
6/5/18,17:34:24,26.687
6/5/18,17:35:25,26.687
6/5/18,17:36:26,26.687
6/5/18,17:37:27,26.625
6/5/18,17:38:28,26.687
6/5/18,17:39:29,26.687
6/5/18,17:40:30,26.687
6/5/18,17:41:31,26.687
6/5/18,17:42:32,26.687
6/5/18,17:43:33,26.687
6/5/18,17:44:34,26.687
6/5/18,17:45:35,26.687
6/5/18,17:46:36,26.687
6/5/18,17:47:37,26.687
6/5/18,17:48:37,26.687
6/5/18,17:49:38,26.687
6/5/18,17:50:39,26.687
6/5/18,17:51:40,26.687
6/5/18,17:52:41,26.687
6/5/18,17:53:42,26.687
6/5/18,17:54:43,26.687
6/5/18,17:55:44,26.687
6/5/18,17:56:45,26.687
6/5/18,17:57:46,26.687
6/5/18,17:58:47,26.687
6/5/18,17:59:48,26.687
6/5/18,18:00:49,26.687
6/5/18,18:01:50,26.687
6/5/18,18:02:51,26.687
6/5/18,18:03:52,26.687
6/5/18,18:04:53,26.687
6/5/18,18:05:54,26.687
6/5/18,18:06:55,26.687
6/5/18,18:07:56,26.687
6/5/18,18:08:57,26.625
6/5/18,18:09:57,26.687
6/5/18,18:10:58,26.687
6/5/18,18:11:59,26.687
6/5/18,18:13:00,26.687
6/5/18,18:14:01,26.687
6/5/18,18:15:02,26.687
6/5/18,18:16:03,26.687
6/5/18,18:17:04,26.687
6/5/18,18:18:05,26.687
6/5/18,18:19:06,26.687
6/5/18,18:20:07,26.687
6/5/18,18:21:08,26.687
6/5/18,18:22:09,26.687
6/5/18,18:23:10,26.687
6/5/18,18:24:11,26.687
6/5/18,18:25:12,26.687
6/5/18,18:26:13,26.625
6/5/18,18:27:14,26.625
6/5/18,18:28:15,26.625
6/5/18,18:29:16,26.625
6/5/18,18:30:17,26.625
6/5/18,18:31:17,26.625
6/5/18,18:32:18,26.625
6/5/18,18:33:19,26.625
6/5/18,18:34:20,26.625
6/5/18,18:35:21,26.625
6/5/18,18:36:22,26.625
6/5/18,18:37:23,26.625
6/5/18,18:38:24,26.625
6/5/18,18:39:25,26.625
6/5/18,18:40:26,26.625
6/5/18,18:41:27,26.625
6/5/18,18:42:28,26.625
6/5/18,18:43:29,26.625
6/5/18,18:44:30,26.625
6/5/18,18:45:31,26.625
6/5/18,18:46:32,26.625
6/5/18,18:47:33,26.625
6/5/18,18:48:34,26.625
6/5/18,18:49:35,26.625
6/5/18,18:50:36,26.625
6/5/18,18:51:37,26.625
6/5/18,18:52:38,26.625
6/5/18,18:53:38,26.625
6/5/18,18:54:39,26.625
6/5/18,18:55:40,26.625
6/5/18,18:56:41,26.625
6/5/18,18:57:42,26.625
6/5/18,18:58:43,26.625
6/5/18,18:59:44,26.625
6/5/18,19:00:45,26.625
6/5/18,19:01:46,26.625
6/5/18,19:02:47,26.625
6/5/18,19:03:48,26.625
6/5/18,19:04:49,26.625
6/5/18,19:05:50,26.625
6/5/18,19:06:51,26.625
6/5/18,19:07:52,26.625
6/5/18,19:08:53,26.687
6/5/18,19:09:54,26.687
6/5/18,19:10:55,26.625
6/5/18,19:11:56,26.687
6/5/18,19:12:57,26.625
6/5/18,19:13:58,26.687
6/5/18,19:14:59,26.687
6/5/18,19:15:59,26.687
6/5/18,19:17:00,26.687
6/5/18,19:18:01,26.687
6/5/18,19:19:02,26.625
6/5/18,19:20:03,26.687
6/5/18,19:21:04,26.687
6/5/18,19:22:05,26.687
6/5/18,19:23:06,26.687
6/5/18,19:24:07,26.687
6/5/18,19:25:08,26.687
6/5/18,19:26:09,26.687
6/5/18,19:27:10,26.687
6/5/18,19:28:11,26.687
6/5/18,19:29:12,26.687
6/5/18,19:30:13,26.687
6/5/18,19:31:14,26.687
6/5/18,19:32:15,26.687
6/5/18,19:33:16,26.687
6/5/18,19:34:17,26.687
6/5/18,19:35:18,26.687
6/5/18,19:36:18,26.687
6/5/18,19:37:19,26.687
6/5/18,19:38:20,26.687
6/5/18,19:39:21,26.687
6/5/18,19:40:22,26.687
6/5/18,19:41:23,26.687
6/5/18,19:42:24,26.687
6/5/18,19:43:25,26.687
6/5/18,19:44:26,26.687
6/5/18,19:45:27,26.687
6/5/18,19:46:28,26.687
6/5/18,19:47:29,26.687
6/5/18,19:48:30,26.687
6/5/18,19:49:31,26.687
6/5/18,19:50:32,26.687
6/5/18,19:51:33,26.687
6/5/18,19:52:34,26.687
6/5/18,19:53:35,26.687
6/5/18,19:54:36,26.687
6/5/18,19:55:37,26.687
6/5/18,19:56:38,26.687
6/5/18,19:57:39,26.687
6/5/18,19:58:39,26.687
6/5/18,19:59:40,26.687
6/5/18,20:00:41,26.687
6/5/18,20:01:42,26.687
6/5/18,20:02:43,26.687
6/5/18,20:03:44,26.687
6/5/18,20:04:45,26.687
6/5/18,20:05:46,26.687
6/5/18,20:06:47,26.687
6/5/18,20:07:48,26.687
6/5/18,20:08:49,26.687
6/5/18,20:09:50,26.687
6/5/18,20:10:51,26.687
6/5/18,20:11:52,26.687
6/5/18,20:12:53,26.687
6/5/18,20:13:54,26.687
6/5/18,20:14:55,26.687
6/5/18,20:15:56,26.687
6/5/18,20:16:57,26.687
6/5/18,20:17:58,26.687
6/5/18,20:18:59,26.687
6/5/18,20:19:59,26.687
6/5/18,20:21:00,26.687
6/5/18,20:22:01,26.687
6/5/18,20:23:02,26.687
6/5/18,20:24:03,26.687
6/5/18,20:25:04,26.687
6/5/18,20:26:05,26.687
6/5/18,20:27:06,26.687
6/5/18,20:28:07,26.687
6/5/18,20:29:08,26.687
6/5/18,20:30:09,26.687
6/5/18,20:31:10,26.687
6/5/18,20:32:11,26.687
6/5/18,20:33:12,26.687
6/5/18,20:34:13,26.687
6/5/18,20:35:14,26.687
6/5/18,20:36:15,26.687
6/5/18,20:37:16,26.687
6/5/18,20:38:17,26.687
6/5/18,20:39:18,26.687
6/5/18,20:40:19,26.687
6/5/18,20:41:19,26.687
6/5/18,20:42:20,26.687
6/5/18,20:43:21,26.687
6/5/18,20:44:22,26.687
6/5/18,20:45:23,26.687
6/5/18,20:46:24,26.687
6/5/18,20:47:25,26.687
6/5/18,20:48:26,26.687
6/5/18,20:49:27,26.687
6/5/18,20:50:28,26.687
6/5/18,20:51:29,26.687
6/5/18,20:52:30,26.687
6/5/18,20:53:31,26.687
6/5/18,20:54:32,26.687
6/5/18,20:55:33,26.687
6/5/18,20:56:34,26.687
6/5/18,20:57:35,26.687
6/5/18,20:58:36,26.687
6/5/18,20:59:37,26.687
6/5/18,21:00:38,26.687
6/5/18,21:01:39,26.687
6/5/18,21:02:39,26.687
6/5/18,21:03:40,26.687
6/5/18,21:04:41,26.687
6/5/18,21:05:42,26.687
6/5/18,21:06:43,26.687
6/5/18,21:07:44,26.687
6/5/18,21:08:45,26.687
6/5/18,21:09:46,26.687
6/5/18,21:10:47,26.687
6/5/18,21:11:48,26.687
6/5/18,21:12:49,26.687
6/5/18,21:13:50,26.687
6/5/18,21:14:51,26.687
6/5/18,21:15:52,26.687
6/5/18,21:16:53,26.687
6/5/18,21:17:54,26.687
6/5/18,21:18:55,26.687
6/5/18,21:19:56,26.687
6/5/18,21:20:57,26.687
6/5/18,21:21:58,26.687
6/5/18,21:22:59,26.687
6/5/18,21:23:59,26.687
6/5/18,21:25:00,26.687
6/5/18,21:26:01,26.687
6/5/18,21:27:02,26.687
6/5/18,21:28:03,26.687
6/5/18,21:29:04,26.687
6/5/18,21:30:05,26.687
6/5/18,21:31:06,26.687
6/5/18,21:32:07,26.687
6/5/18,21:33:08,26.687
6/5/18,21:34:09,26.687
6/5/18,21:35:10,26.687
6/5/18,21:36:11,26.687
6/5/18,21:37:12,26.687
6/5/18,21:38:13,26.687
6/5/18,21:39:14,26.687
6/5/18,21:40:15,26.687
6/5/18,21:41:16,26.687
6/5/18,21:42:17,26.687
6/5/18,21:43:18,26.687
6/5/18,21:44:19,26.687
6/5/18,21:45:19,26.687
6/5/18,21:46:20,26.687
6/5/18,21:47:21,26.687
6/5/18,21:48:22,26.687
6/5/18,21:49:23,26.687
6/5/18,21:50:24,26.687
6/5/18,21:51:25,26.687
6/5/18,21:52:26,26.687
6/5/18,21:53:27,26.687
6/5/18,21:54:28,26.687
6/5/18,21:55:29,26.687
6/5/18,21:56:30,26.687
6/5/18,21:57:31,25.375
6/5/18,21:58:32,26.125
6/5/18,21:59:33,26.687
6/5/18,22:00:34,25.625
6/5/18,22:01:35,25.687
6/5/18,22:02:36,25.875
6/5/18,22:03:37,26.437
6/5/18,22:04:38,27.5
6/5/18,22:05:39,27.562
6/5/18,22:06:39,28.187
6/5/18,22:07:40,28.75
6/5/18,22:08:41,28.812
6/5/18,22:09:42,29
6/5/18,22:10:43,29.312
6/5/18,22:11:44,29.875
6/5/18,22:12:45,30.062
6/5/18,22:13:46,30.125
6/5/18,22:14:47,30.312
6/5/18,22:15:48,30.312
6/5/18,22:16:49,30.187
6/5/18,22:17:50,30.5
6/5/18,22:18:51,30.5
6/5/18,22:19:52,30.5
6/5/18,22:20:53,30.937
6/5/18,22:21:54,31.187
6/5/18,22:22:55,29.25
6/5/18,22:23:56,28.437
6/5/18,22:24:57,27.812
6/5/18,22:25:58,27.875
6/5/18,22:26:58,27.687
6/5/18,22:27:59,27.437
6/5/18,22:29:00,27.312
6/5/18,22:30:01,27.312
6/5/18,22:31:02,27.312
6/5/18,22:32:03,27.125
6/5/18,22:33:04,27.062
6/5/18,22:34:05,27.062
6/5/18,22:35:06,27.125
6/5/18,22:36:07,27.062
6/5/18,22:37:08,27
6/5/18,22:38:09,26.937
6/5/18,22:39:10,26.937
6/5/18,22:40:11,27
6/5/18,22:41:12,26.937
6/5/18,22:42:13,27.062
6/5/18,22:43:14,27.062
6/5/18,22:44:15,27.062
6/5/18,22:45:16,27.125
6/5/18,22:46:17,27.125
6/5/18,22:47:18,27.125
6/5/18,22:48:18,27.125
6/5/18,22:49:19,27.125
6/5/18,22:50:20,27.125
6/5/18,22:51:21,27.062
6/5/18,22:52:22,27.062
6/5/18,22:53:23,27.062
6/5/18,22:54:24,27
6/5/18,22:55:25,27.062
6/5/18,22:56:26,27
6/5/18,22:57:27,27.062
6/5/18,22:58:28,27
6/5/18,22:59:29,27
6/5/18,23:00:30,27
6/5/18,23:01:31,26.875
6/5/18,23:02:32,26.812
6/5/18,23:03:33,26.687
6/5/18,23:04:34,26.812
6/5/18,23:05:35,26.75
6/5/18,23:06:36,26.75
6/5/18,23:07:37,26.75
6/5/18,23:08:38,26.687
6/5/18,23:09:39,26.625
6/5/18,23:10:39,26.625
6/5/18,23:11:40,26.562
6/5/18,23:12:41,26.5
6/5/18,23:13:42,26.5
6/5/18,23:14:43,26.375
6/5/18,23:15:44,26.375
6/5/18,23:16:45,26.437
6/5/18,23:17:46,26.437
6/5/18,23:18:47,26.312
6/5/18,23:19:48,26.25
6/5/18,23:20:49,26.25
6/5/18,23:21:50,26.25
6/5/18,23:22:51,26.25
6/5/18,23:23:52,26.25
6/5/18,23:24:53,26.187
6/5/18,23:25:54,26.187
6/5/18,23:26:55,26.187
6/5/18,23:27:56,26.25
6/5/18,23:28:57,26.187
6/5/18,23:29:58,26.187
6/5/18,23:30:59,26.062
6/5/18,23:32:00,26.187
6/5/18,23:33:01,26.187
6/5/18,23:34:01,26.187
6/5/18,23:35:02,26.125
6/5/18,23:36:03,26.125
6/5/18,23:37:04,26.125
6/5/18,23:38:05,26.125
6/5/18,23:39:06,26.062
6/5/18,23:40:07,25.875
6/5/18,23:41:08,25.75
6/5/18,23:42:09,25.75
6/5/18,23:43:10,25.687
6/5/18,23:44:11,25.75
6/5/18,23:45:12,25.687
6/5/18,23:46:13,25.75
6/5/18,23:47:14,25.75
6/5/18,23:48:15,25.812
6/5/18,23:49:16,25.937
6/5/18,23:50:17,25.875
6/5/18,23:51:18,25.875
6/5/18,23:52:19,25.937
6/5/18,23:53:20,25.937
6/5/18,23:54:21,25.875
6/5/18,23:55:21,25.875
6/5/18,23:56:22,25.875
